time,hour,day,temperature,wind_speed(m/s),humidity(%),solar_radiation(MJ/m^2),energy
2019-12-27 11:15,11,361,0.453333333,1.473333333,59.51333333,0.3886666669999999,16.964000000000002
2019-12-27 11:30,11,361,0.7666666670000001,1.506666667,58.54,0.411333333,16.752
2019-12-27 11:45,11,361,1.193333333,1.533333333,57.76,0.4233333330000004,16.569000000000006
2019-12-27 12:00,12,361,1.34,1.386666667,55.81333333,0.4493333339999994,17.085
2019-12-27 12:15,12,361,1.513333333,1.553333333,53.53333333,0.4580000000000006,17.31
2019-12-27 12:30,12,361,1.813333333,1.186666667,53.77333333,0.4366666659999998,17.771
2019-12-27 12:45,12,361,2.1,1.62,51.72,0.4006666670000003,17.215
2019-12-27 13:00,13,361,2.213333333,1.813333333,49.61333333,0.4206666669999999,16.979
2019-12-27 13:15,13,361,2.853333333,1.313333333,47.46666667,0.4413333329999993,17.062
2019-12-27 13:30,13,361,3.133333333,1.786666667,41.15333333,0.42933333299999976,16.942
2019-12-27 13:45,13,361,2.953333333,1.793333333,39.18666667,0.4006666670000003,16.223
2019-12-27 14:00,14,361,3.22,1.786666667,39.52666667,0.3959999999999999,16.191
2019-12-27 14:15,14,361,3.28,2.52,36.82,0.3920000000000013,15.207
2019-12-27 14:30,14,361,3.36,2.08,38.44666667,0.3653333329999979,14.648
2019-12-27 14:45,14,361,3.74,2.093333333,37.01333333,0.34266666700000137,13.635
2019-12-27 15:00,15,361,3.733333333,1.96,36.74666667,0.31266666700000023,13.16
2019-12-27 15:15,15,361,3.806666667,2.346666667,36.88666667,0.27999999999999936,11.899
2019-12-27 15:30,15,361,3.633333333,2.793333333,36.75333333,0.2566666659999992,10.633
2019-12-27 15:45,15,361,3.453333333,2.233333333,38.53333333,0.2233333340000012,8.797
2019-12-27 16:00,16,361,3.446666667,2.126666667,39.65333333,0.18666666599999893,7.042000000000002
2019-12-27 16:15,16,361,3.453333333,2.126666667,40.30666667,0.1479999999999997,5.417000000000002
2019-12-27 16:30,16,361,3.206666667,2.786666667,37.76,0.12000000000000098,3.623
2019-12-27 16:45,16,361,2.913333333,2.6,35.66,0.07666666699999958,1.955
2019-12-27 17:00,17,361,2.526666667,2.066666667,35.40666667,0.02666667000000089,0.67
2019-12-27 17:15,17,361,2.146666667,1.593333333,35.22,0.01733332999999959,0.172
2019-12-27 17:30,17,361,1.833333333,1.92,33.56666667,0.002000000000000668,0.04
2019-12-27 17:45,17,361,1.6733333330000002,1.6066666669999998,32.92666667,0.0,0.026
2019-12-27 18:00,18,361,1.54,1.486666667,33.91333333,0.0,0.004
2019-12-27 18:15,18,361,1.386666667,2.0,35.45333333,0.0,0.0
2019-12-27 18:30,18,361,1.193333333,1.106666667,37.94666667,0.0,0.0
2019-12-27 18:45,18,361,1.033333333,0.373333333,39.78,0.0,0.0
2019-12-27 19:00,19,361,0.833333333,0.62,41.76,0.0,0.0
2019-12-27 19:15,19,361,0.8,1.193333333,44.17333333,0.0,0.0
2019-12-27 19:30,19,361,0.586666667,0.8,46.27333333,0.0,0.0
2019-12-27 19:45,19,361,0.473333333,0.546666667,50.04,0.0,0.0
2019-12-27 20:00,20,361,0.413333333,1.093333333,52.28666667,0.0,0.0
2019-12-27 20:15,20,361,0.29333333300000003,0.833333333,53.83333333,0.0,0.0
2019-12-27 20:30,20,361,0.34,0.8533333329999999,52.60666667,0.0,0.0
2019-12-27 20:45,20,361,0.16,0.893333333,52.13333333,0.0,0.0
2019-12-27 21:00,21,361,-0.18,0.466666667,52.29333333,0.0,0.0
2019-12-27 21:15,21,361,-0.32,0.32,52.89333333,0.0,0.0
2019-12-27 21:30,21,361,-0.32,0.2,52.12,0.0,0.0
2019-12-27 21:45,21,361,-0.48,0.32,52.64666667,0.0,0.0
2019-12-27 22:00,22,361,-0.4,0.393333333,50.88666667,0.0,0.0
2019-12-27 22:15,22,361,-0.42,0.5,49.64,0.0,0.0
2019-12-27 22:30,22,361,-0.38,0.42,51.26,0.0,0.0
2019-12-27 22:45,22,361,-0.6466666670000001,0.86,55.27333333,0.0,0.0
2019-12-27 23:00,23,361,-0.7533333329999999,0.446666667,57.48666667,0.0,0.0
2019-12-27 23:15,23,361,-0.913333333,0.7333333329999999,58.04,0.0,0.0
2019-12-27 23:30,23,361,-0.906666667,0.073333333,58.16666667,0.0,0.0
2019-12-27 23:45,23,361,-1.206666667,0.513333333,59.17333333,0.0,0.0
2019-12-28 0:00,0,362,-1.306666667,0.286666667,59.59333333,0.0,0.0
2019-12-28 0:15,0,362,-1.3666666669999998,0.0,60.74,0.0,0.0
2019-12-28 0:30,0,362,-1.6533333330000002,0.313333333,61.00666667,0.0,0.0
2019-12-28 0:45,0,362,-1.88,0.786666667,61.31333333,0.0,0.0
2019-12-28 1:00,1,362,-1.973333333,0.8866666670000001,61.48666667,0.0,0.0
2019-12-28 1:15,1,362,-2.06,1.093333333,61.57333333,0.0,0.0
2019-12-28 1:30,1,362,-2.293333333,1.126666667,62.16,0.0,0.0
2019-12-28 1:45,1,362,-2.3,0.706666667,62.44666667,0.0,0.0
2019-12-28 2:00,2,362,-2.433333333,0.933333333,62.26666667,0.0,0.0
2019-12-28 2:15,2,362,-2.36,0.8533333329999999,61.65333333,0.0,0.0
2019-12-28 2:30,2,362,-2.633333333,0.333333333,62.47333333,0.0,0.0
2019-12-28 2:45,2,362,-2.78,0.786666667,62.18,0.0,0.0
2019-12-28 3:00,3,362,-2.853333333,0.3,63.73333333,0.0,0.0
2019-12-28 3:15,3,362,-3.433333333,0.14,70.48,0.0,0.0
2019-12-28 3:30,3,362,-3.693333333,0.166666667,72.62666667,0.0,0.0
2019-12-28 3:45,3,362,-3.786666667,0.7533333329999999,73.37333333,0.0,0.0
2019-12-28 4:00,4,362,-3.773333333,0.4866666670000001,72.08666667,0.0,0.0
2019-12-28 4:15,4,362,-3.82,0.073333333,72.29333333,0.0,0.0
2019-12-28 4:30,4,362,-3.566666667,0.44,71.72,0.0,0.0
2019-12-28 4:45,4,362,-3.78,0.073333333,72.43333333,0.0,0.0
2019-12-28 5:00,5,362,-3.953333333,0.0,73.29333333,0.0,0.0
2019-12-28 5:15,5,362,-4.226666667,0.0,75.12,0.0,0.0
2019-12-28 5:30,5,362,-4.28,0.04,75.10666667,0.0,0.0
2019-12-28 5:45,5,362,-4.28,0.0,75.08666667,0.0,0.0
2019-12-28 6:00,6,362,-4.28,0.0,75.1,0.0,0.0
2019-12-28 6:15,6,362,-3.893333333,0.0,68.52666667,0.0,0.0
2019-12-28 6:30,6,362,-3.84,0.213333333,66.98666667,0.0,0.0
2019-12-28 6:45,6,362,-4.033333333,0.08666666699999999,67.95333333,0.0,0.0
2019-12-28 7:00,7,362,-4.573333333,0.066666667,74.06666667,0.0,0.0
2019-12-28 7:15,7,362,-4.7133333330000005,0.08666666699999999,74.93333333,0.0,0.0
2019-12-28 7:30,7,362,-4.94,0.106666667,75.6,0.0,0.0
2019-12-28 7:45,7,362,-4.96,0.32,74.71333333,0.0,0.023
2019-12-28 8:00,8,362,-4.9,0.306666667,73.86,0.0,0.127
2019-12-28 8:15,8,362,-4.666666667,0.033333333,73.7,0.009333333,0.56
2019-12-28 8:30,8,362,-4.493333333,0.2,74.02666667,0.046,1.439
2019-12-28 8:45,8,362,-3.966666667,1.053333333,69.01333333,0.07000000000000002,2.797
2019-12-28 9:00,9,362,-3.593333333,0.913333333,66.30666667,0.100666667,4.1080000000000005
2019-12-28 9:15,9,362,-3.486666667,1.38,66.22,0.13266666700000004,5.6110000000000015
2019-12-28 9:30,9,362,-3.026666667,0.84,65.44666667,0.1706666659999999,6.96
2019-12-28 9:45,9,362,-2.653333333,0.98,63.32666667,0.208,8.632
2019-12-28 10:00,10,362,-1.986666667,0.786666667,61.74,0.244,10.152
2019-12-28 10:15,10,362,-1.3466666669999998,0.66,57.82,0.27333333400000004,11.407
2019-12-28 10:30,10,362,-0.8533333329999999,0.84,55.2,0.3053333330000001,12.523
2019-12-28 10:45,10,362,-0.4266666670000001,0.76,53.15333333,0.3333333330000001,14.0
2019-12-28 11:00,11,362,0.24,0.333333333,51.86,0.3613333339999998,15.32
2019-12-28 11:15,11,362,0.8533333329999999,0.4,48.56666667,0.3839999999999999,16.333
2019-12-28 11:30,11,362,1.28,0.133333333,46.29333333,0.4073333330000004,16.492
2019-12-28 11:45,11,362,2.086666667,0.56,46.94666667,0.4166666669999993,16.3
2019-12-28 12:00,12,362,2.66,0.833333333,45.53333333,0.4333333330000007,16.535
2019-12-28 12:15,12,362,3.233333333,0.373333333,44.08666667,0.439333333,16.605
2019-12-28 12:30,12,362,3.973333333,0.9,43.5,0.4500000000000002,16.609
2019-12-28 12:45,12,362,4.58,0.88,43.43333333,0.4533333339999989,16.394000000000002
2019-12-28 13:00,13,362,5.133333333,0.72,43.70666667,0.4560000000000013,16.49
2019-12-28 13:15,13,362,5.535714286,0.85,42.91428571,0.4596190469999986,16.493
2019-12-28 13:30,13,362,5.746666667,0.826666667,42.02,0.4270476190000005,16.05
2019-12-28 13:45,13,362,6.053333332999999,0.526666667,40.74666667,0.428,15.107
2019-12-28 14:00,14,362,6.426666667,0.973333333,39.40666667,0.4099999999999993,15.198
2019-12-28 14:15,14,362,6.646666667000001,0.7,38.37333333,0.3880000000000008,14.421
2019-12-28 14:30,14,362,6.6,1.3666666669999998,36.43333333,0.3666666669999996,13.734000000000002
2019-12-28 14:45,14,362,6.74,0.98,36.37333333,0.3393333330000008,12.993
2019-12-28 15:00,15,362,6.853333332999999,0.8666666670000001,35.47333333,0.3099999999999987,11.865
2019-12-28 15:15,15,362,7.06,1.086666667,34.26666667,0.2753333340000008,10.753
2019-12-28 15:30,15,362,7.0,1.46,35.37333333,0.2513333329999998,9.405
2019-12-28 15:45,15,362,7.0,0.7333333329999999,35.92,0.218,7.689
2019-12-28 16:00,16,362,7.02,1.12,37.11333333,0.17600000000000016,6.134
2019-12-28 16:15,16,362,6.873333333,0.726666667,38.80666667,0.12933333299999994,4.312
2019-12-28 16:30,16,362,6.606666667000001,0.56,39.42666667,0.11133333400000113,2.873
2019-12-28 16:45,16,362,6.486666667000001,0.773333333,39.12666667,0.08200000299999921,1.778
2019-12-28 17:00,17,362,6.206666667,0.52,40.47333333,0.033333329999999606,0.662
2019-12-28 17:15,17,362,5.8666666670000005,0.72,42.46666667,0.009999999999999787,0.219
2019-12-28 17:30,17,362,5.493333333,0.2,42.14,0.0,0.056
2019-12-28 17:45,17,362,5.0,0.026666667,42.88666667,0.0,0.035
2019-12-28 18:00,18,362,4.82,0.226666667,44.40666667,0.0,0.005
2019-12-28 18:15,18,362,4.653333333,0.14,46.04666667,0.0,0.0
2019-12-28 18:30,18,362,4.553333333,0.186666667,46.98,0.0,0.0
2019-12-28 18:45,18,362,4.42,0.6466666670000001,47.92,0.0,0.0
2019-12-28 19:00,19,362,4.233333333,0.1,49.47333333,0.0,0.0
2019-12-28 19:15,19,362,3.973333333,0.0,50.10666667,0.0,0.0
2019-12-28 19:30,19,362,3.906666667,0.0,53.8,0.0,0.0
2019-12-28 19:45,19,362,3.506666667,0.0,56.24,0.0,0.0
2019-12-28 20:00,20,362,3.24,0.0,57.72,0.0,0.0
2019-12-28 20:15,20,362,2.753333333,0.0,59.02,0.0,0.0
2019-12-28 20:30,20,362,2.333333333,0.0,60.14666667,0.0,0.0
2019-12-28 20:45,20,362,1.82,0.0,62.04666667,0.0,0.0
2019-12-28 21:00,21,362,1.16,0.226666667,64.50666667,0.0,0.0
2019-12-28 21:15,21,362,0.88,0.0,65.92,0.0,0.0
2019-12-28 21:30,21,362,0.593333333,0.0,66.84666667,0.0,0.0
2019-12-28 21:45,21,362,0.6,0.0,67.04,0.0,0.0
2019-12-28 22:00,22,362,0.513333333,0.0,67.62666667,0.0,0.0
2019-12-28 22:15,22,362,0.3666666670000001,0.0,68.76666667,0.0,0.0
2019-12-28 22:30,22,362,0.533333333,0.0,68.02,0.0,0.0
2019-12-28 22:45,22,362,0.4,0.0,68.0,0.0,0.0
2019-12-28 23:00,23,362,0.08666666699999999,0.0,69.14666667,0.0,0.0
2019-12-28 23:15,23,362,-0.34666666700000004,0.0,71.30666667,0.0,0.0
2019-12-28 23:30,23,362,-0.246666667,0.0,71.16666667,0.0,0.0
2019-12-28 23:45,23,362,-0.4,0.0,71.50666667,0.0,0.0
2019-12-29 0:00,0,363,-0.493333333,0.0,71.92666667,0.0,0.0
2019-12-29 0:15,0,363,-0.586666667,0.0,72.93333333,0.0,0.0
2019-12-29 0:30,0,363,-0.266666667,0.0,72.4,0.0,0.0
2019-12-29 0:45,0,363,-0.15333333300000002,0.0,72.34,0.0,0.0
2019-12-29 1:00,1,363,-0.013333333,0.0,70.34,0.0,0.0
2019-12-29 1:15,1,363,-0.233333333,0.0,69.95333333,0.0,0.0
2019-12-29 1:30,1,363,-0.446666667,0.0,70.46,0.0,0.0
2019-12-29 1:45,1,363,-0.446666667,0.0,68.28,0.0,0.0
2019-12-29 2:00,2,363,-0.913333333,0.0,70.98,0.0,0.0
2019-12-29 2:15,2,363,-1.253333333,0.0,75.02,0.0,0.0
2019-12-29 2:30,2,363,-1.3933333330000002,0.0,76.47333333,0.0,0.0
2019-12-29 2:45,2,363,-1.46,0.0,77.50666667,0.0,0.0
2019-12-29 3:00,3,363,-1.273333333,0.0,76.80666667,0.0,0.0
2019-12-29 3:15,3,363,-0.933333333,0.0,74.54,0.0,0.0
2019-12-29 3:30,3,363,-0.96,0.0,73.0,0.0,0.0
2019-12-29 3:45,3,363,-0.946666667,0.0,72.95333333,0.0,0.0
2019-12-29 4:00,4,363,-1.026666667,0.0,72.78,0.0,0.0
2019-12-29 4:15,4,363,-1.36,0.15333333300000002,73.54666667,0.0,0.0
2019-12-29 4:30,4,363,-1.753333333,0.04,75.07333333,0.0,0.0
2019-12-29 4:45,4,363,-1.8,0.053333333,75.68,0.0,0.0
2019-12-29 5:00,5,363,-1.84,0.0,75.78666667,0.0,0.0
2019-12-29 5:15,5,363,-1.846666667,0.0,76.54666667,0.0,0.0
2019-12-29 5:30,5,363,-1.52,0.013333333,75.98666667,0.0,0.0
2019-12-29 5:45,5,363,-1.306666667,0.026666667,75.15333333,0.0,0.0
2019-12-29 6:00,6,363,-1.186666667,1.28,74.38,0.0,0.0
2019-12-29 6:15,6,363,-0.9,1.266666667,71.68666667,0.0,0.0
2019-12-29 6:30,6,363,-0.806666667,1.213333333,69.89333333,0.0,0.0
2019-12-29 6:45,6,363,-0.8,1.36,69.97333333,0.0,0.0
2019-12-29 7:00,7,363,-0.7,1.513333333,69.09333333,0.0,0.0
2019-12-29 7:15,7,363,-0.8533333329999999,1.406666667,70.22,0.0,0.0
2019-12-29 7:30,7,363,-0.953333333,0.713333333,71.24,0.0,0.0
2019-12-29 7:45,7,363,-0.92,0.073333333,71.64666667,0.0,0.004
2019-12-29 8:00,8,363,-0.8533333329999999,0.0,71.3,0.0,0.036000000000000004
2019-12-29 8:15,8,363,-0.6266666670000001,0.82,70.86,0.001333333,0.197
2019-12-29 8:30,8,363,-0.373333333,0.833333333,68.9,0.019333334,0.622
2019-12-29 8:45,8,363,-0.066666667,0.466666667,67.65333333,0.05333333300000001,1.3430000000000002
2019-12-29 9:00,9,363,0.34666666700000004,0.12666666699999998,66.73333333,0.07599999999999997,1.991
2019-12-29 9:15,9,363,0.64,0.513333333,66.02666667,0.102,2.9330000000000003
2019-12-29 9:30,9,363,0.8733333329999999,0.413333333,66.46666667,0.10466666700000003,3.193
2019-12-29 9:45,9,363,0.933333333,0.0,66.77333333,0.08399999999999996,3.345
2019-12-29 10:00,10,363,1.32,0.29333333300000003,65.58,0.09599999999999996,3.36
2019-12-29 10:15,10,363,1.46,0.54,67.64666667,0.09400000000000007,4.037
2019-12-29 10:30,10,363,1.6933333330000002,1.4,63.63333333,0.13133333299999994,5.595
2019-12-29 10:45,10,363,2.0,0.6333333329999999,61.26666667,0.136,5.795
2019-12-29 11:00,11,363,2.346666667,0.0,61.02666667,0.14466666699999994,6.0070000000000014
2019-12-29 11:15,11,363,2.826666667,0.0,58.97333333,0.16133333299999994,6.627000000000002
2019-12-29 11:30,11,363,2.953333333,0.0,57.43333333,0.12133333299999992,6.519
2019-12-29 11:45,11,363,3.273333333,0.0,56.23333333,0.10000000000000032,6.274
2019-12-29 12:00,12,363,3.5,0.0,54.66666667,0.10999999999999988,6.207999999999998
2019-12-29 12:15,12,363,3.68,0.12666666699999998,57.02,0.13400000000000012,6.018
2019-12-29 12:30,12,363,3.853333333,0.093333333,58.38666667,0.13333333399999958,4.912
2019-12-29 12:45,12,363,3.96,0.306666667,57.84666667,0.13733333300000014,3.737
2019-12-29 13:00,13,363,4.033333333,1.126666667,55.38666667,0.11466666699999985,3.3480000000000003
2019-12-29 13:15,13,363,4.086666667,1.3733333330000002,54.13333333,0.11799999999999987,3.154
2019-12-29 13:30,13,363,4.2533333330000005,1.126666667,53.65333333,0.07933333300000013,2.148
2019-12-29 13:45,13,363,4.533333333,0.726666667,51.12666667,0.07133333300000055,2.171
2019-12-29 14:00,14,363,4.726666667,0.026666667,51.03333333,0.09333333399999956,2.494
2019-12-29 14:15,14,363,4.653333333,0.36,52.26666667,0.07066666600000016,2.4
2019-12-29 14:30,14,363,4.653333333,0.373333333,55.98,0.07000000000000027,1.842
2019-12-29 14:45,14,363,4.626666667,0.0,57.58,0.07999999999999963,1.124
2019-12-29 15:00,15,363,4.853333333,0.0,56.86666667,0.056666667,0.75
2019-12-29 15:15,15,363,4.86,0.0,56.28,0.0333333330000003,0.909
2019-12-29 15:30,15,363,4.993333333,0.0,57.24,0.021333333999999482,0.831
2019-12-29 15:45,15,363,4.686666667,0.1,61.18,0.029333333000000295,0.816
2019-12-29 16:00,16,363,4.42,0.386666667,66.81333333,0.03266666699999998,0.84
2019-12-29 16:15,16,363,4.48,0.9,67.00666667,0.03066666600000012,0.7390000000000001
2019-12-29 16:30,16,363,4.506666667,0.226666667,67.16666667,0.024666666999999972,0.419
2019-12-29 16:45,16,363,4.46,0.233333333,66.08666667,0.018666666999999748,0.239
2019-12-29 17:00,17,363,4.386666667,0.1,68.27333333,0.005333333000000272,0.117
2019-12-29 17:15,17,363,4.146666667,0.0,69.86666667,0.0,0.058
2019-12-29 17:30,17,363,4.2133333330000005,0.0,71.82,0.0,0.05
2019-12-29 17:45,17,363,4.1,0.0,73.37333333,0.0,0.011
2019-12-29 18:00,18,363,4.086666667,0.0,74.78666667,0.0,0.0
2019-12-29 18:15,18,363,4.0,0.0,76.46666667,0.0,0.0
2019-12-29 18:30,18,363,4.0,0.0,77.06666667,0.0,0.0
2019-12-29 18:45,18,363,3.953333333,0.0,78.21333333,0.0,0.0
2019-12-29 19:00,19,363,3.913333333,0.0,78.82,0.0,0.0
2019-12-29 19:15,19,363,4.146666667,0.3666666670000001,79.88666667,0.0,0.0
2019-12-29 19:30,19,363,4.346666667,0.98,75.80666667,0.0,0.0
2019-12-29 19:45,19,363,4.093333333,0.7,78.22,0.0,0.0
2019-12-29 20:00,20,363,4.28,0.926666667,78.22666667,0.0,0.0
2019-12-29 20:15,20,363,4.2533333330000005,1.24,80.12,0.0,0.0
2019-12-29 20:30,20,363,3.78,0.666666667,84.05333333,0.0,0.0
2019-12-29 20:45,20,363,3.546666667,0.046666667,86.72666667,0.0,0.0
2019-12-29 21:00,21,363,3.653333333,0.533333333,87.22666667,0.0,0.0
2019-12-29 21:15,21,363,3.446666667,0.64,87.68666667,0.0,0.0
2019-12-29 21:30,21,363,3.246666667,0.56,88.96,0.0,0.0
2019-12-29 21:45,21,363,3.2,0.393333333,89.99333333,0.0,0.0
2019-12-29 22:00,22,363,3.1,0.15333333300000002,90.46,0.0,0.0
2019-12-29 22:15,22,363,3.0,0.0,91.31333333,0.0,0.0
2019-12-29 22:30,22,363,3.106666667,0.0,92.02666667,0.0,0.0
2019-12-29 22:45,22,363,3.2,0.0,92.46,0.0,0.0
2019-12-29 23:00,23,363,3.186666667,0.0,92.78666667,0.0,0.0
2019-12-29 23:15,23,363,3.066666667,0.0,93.00666667,0.0,0.0
2019-12-29 23:30,23,363,3.186666667,0.0,93.24,0.0,0.0
2019-12-29 23:45,23,363,3.2,0.0,93.48,0.0,0.0
2019-12-30 0:00,0,364,3.2,0.0,93.52666667,0.0,0.0
2019-12-30 0:15,0,364,3.286666667,0.0,93.74666667,0.0,0.0
2019-12-30 0:30,0,364,3.473333333,0.0,93.84666667,0.0,0.0
2019-12-30 0:45,0,364,3.5,0.0,93.76,0.0,0.0
2019-12-30 1:00,1,364,3.5,0.0,93.87333333,0.0,0.0
2019-12-30 1:15,1,364,3.5,0.0,94.12666667,0.0,0.0
2019-12-30 1:30,1,364,3.48,0.0,94.26666667,0.0,0.0
2019-12-30 1:45,1,364,3.5,0.0,94.51333333,0.0,0.0
2019-12-30 2:00,2,364,3.5,0.0,94.7,0.0,0.0
2019-12-30 2:15,2,364,3.5,0.0,94.80666667,0.0,0.0
2019-12-30 2:30,2,364,3.673333333,0.0,94.83333333,0.0,0.0
2019-12-30 2:45,2,364,3.7,0.0,94.81333333,0.0,0.0
2019-12-30 3:00,3,364,3.7,0.0,94.78666667,0.0,0.0
2019-12-30 3:15,3,364,3.693333333,0.233333333,94.81333333,0.0,0.0
2019-12-30 3:30,3,364,3.673333333,0.466666667,94.89333333,0.0,0.0
2019-12-30 3:45,3,364,3.4933333330000003,0.0,94.72,0.0,0.0
2019-12-30 4:00,4,364,3.32,0.173333333,94.71333333,0.0,0.0
2019-12-30 4:15,4,364,3.313333333,0.253333333,94.7,0.0,0.0
2019-12-30 4:30,4,364,3.233333333,0.0,94.75333333,0.0,0.0
2019-12-30 4:45,4,364,3.333333333,0.0,94.81333333,0.0,0.0
2019-12-30 5:00,5,364,3.446666667,0.233333333,94.84666667,0.0,0.0
2019-12-30 5:15,5,364,3.46,0.56,94.76666667,0.0,0.0
2019-12-30 5:30,5,364,3.56,0.206666667,94.73333333,0.0,0.0
2019-12-30 5:45,5,364,3.7,0.0,94.48666667,0.0,0.0
2019-12-30 6:00,6,364,3.7,0.0,94.23333333,0.0,0.0
2019-12-30 6:15,6,364,3.8,0.0,94.20666667,0.0,0.0
2019-12-30 6:30,6,364,3.88,0.0,93.94,0.0,0.0
2019-12-30 6:45,6,364,3.673333333,0.433333333,93.81333333,0.0,0.0
2019-12-30 7:00,7,364,3.7,0.0,93.97333333,0.0,0.0
2019-12-30 7:15,7,364,3.713333333,0.0,93.87333333,0.0,0.0
2019-12-30 7:30,7,364,3.693333333,0.286666667,93.88,0.0,0.0
2019-12-30 7:45,7,364,3.806666667,0.066666667,94.06666667,0.0,0.001
2019-12-30 8:00,8,364,3.94,0.0,93.92666667,0.0,0.015
2019-12-30 8:15,8,364,3.953333333,0.0,93.98666667,0.0,0.04
2019-12-30 8:30,8,364,4.033333333,0.073333333,93.78,0.0,0.097
2019-12-30 8:45,8,364,4.12,0.273333333,93.49333333,0.0,0.168
2019-12-30 9:00,9,364,4.246666667,0.0,93.24,0.010666667,0.409
2019-12-30 9:15,9,364,4.326666667,0.0,92.96,0.018000000000000002,0.629
2019-12-30 9:30,9,364,4.38,0.0,93.04,0.027999999999999997,0.968
2019-12-30 9:45,9,364,4.373333333,0.493333333,93.34666667,0.03199999999999999,1.541
2019-12-30 10:00,10,364,4.478571429,0.971428571,93.92142857,0.051333333000000016,2.423
2019-12-30 10:15,10,364,4.673333333,1.133333333,94.07333333,0.08466666699999997,2.643
2019-12-30 10:30,10,364,4.893333333,1.153333333,94.03333333,0.11,3.325
2019-12-30 10:45,10,364,5.106666667,0.7533333329999999,93.38666667,0.11800000000000005,3.556
2019-12-30 11:00,11,364,5.36,0.533333333,92.62,0.11533333299999993,3.734
2019-12-30 11:15,11,364,5.54,0.6333333329999999,91.47333333,0.11466666700000006,2.989
2019-12-30 11:30,11,364,5.693333332999999,0.673333333,90.5,0.09599999999999996,2.193
2019-12-30 11:45,11,364,5.706666667,1.046666667,90.3,0.10866666599999997,2.004
2019-12-30 12:00,12,364,6.006666667,0.673333333,90.43333333,0.121333334,2.114
2019-12-30 12:15,12,364,6.206666667,0.38,89.88,0.14733333299999996,2.042
2019-12-30 12:30,12,364,6.5,0.3,89.18,0.14533333299999995,2.431
2019-12-30 12:45,12,364,6.593333333,0.24,88.67333333,0.11066666700000004,1.93
2019-12-30 13:00,13,364,6.746666667,0.606666667,88.86,0.09133333300000013,2.233
2019-12-30 13:15,13,364,6.706666667,0.8533333329999999,88.46666667,0.07733333399999975,2.597
2019-12-30 13:30,13,364,6.6,0.26,89.18,0.05200000000000005,2.639
2019-12-30 13:45,13,364,6.746666667,0.473333333,89.58,0.06600000000000006,2.345
2019-12-30 14:00,14,364,7.15,0.707142857,88.56428571,0.1091904760000002,1.917
2019-12-30 14:15,14,364,7.228571429,0.164285714,86.52857143,0.06857142799999982,0.826
2019-12-30 14:30,14,364,7.08,0.526666667,86.54666667,0.053571429,0.665
2019-12-30 14:45,14,364,7.026666667000001,0.553333333,87.24666667,0.030000000000000027,0.664
2019-12-30 15:00,15,364,6.846666667,0.226666667,88.63333333,0.02533333300000007,0.708
2019-12-30 15:15,15,364,6.946666667000001,0.06,89.57333333,0.02933333399999971,0.439
2019-12-30 15:30,15,364,7.193333332999999,0.386666667,89.7,0.02066666600000033,0.39
2019-12-30 15:45,15,364,7.333333333,1.753333333,89.5,0.008666666999999961,0.194
2019-12-30 16:00,16,364,7.32,1.746666667,88.30666667,0.0219999999999998,0.108
2019-12-30 16:15,16,364,7.3,2.506666667,86.12666667,0.014000000000000234,0.22
2019-12-30 16:30,16,364,6.966666667,3.5333333330000003,84.25333333,0.005333332999999829,0.384
2019-12-30 16:45,16,364,6.606666667000001,2.9,79.86666667,0.004666666999999958,0.383
2019-12-30 17:00,17,364,6.246666667,2.973333333,75.29333333,0.008000000000000451,0.181
2019-12-30 17:15,17,364,5.993333333,2.9,73.05333333,0.00199999999999978,0.06
2019-12-30 17:30,17,364,5.76,2.86,68.64666667,0.0,0.019
2019-12-30 17:45,17,364,5.586666667,2.173333333,69.42666667,0.0,0.014
2019-12-30 18:00,18,364,5.5,2.313333333,71.48,0.0,0.0
2019-12-30 18:15,18,364,5.446666667000001,3.353333333,64.64666667,0.0,0.0
2019-12-30 18:30,18,364,5.266666667,2.0133333330000003,63.38,0.0,0.0
2019-12-30 18:45,18,364,4.833333333,3.02,66.29333333,0.0,0.0
2019-12-30 19:00,19,364,4.2933333330000005,2.94,66.56666667,0.0,0.0
2019-12-30 19:15,19,364,3.906666667,2.813333333,67.08666667,0.0,0.0
2019-12-30 19:30,19,364,3.44,2.68,66.15333333,0.0,0.0
2019-12-30 19:45,19,364,2.9933333330000003,3.0,66.70666667,0.0,0.0
2019-12-30 20:00,20,364,2.56,2.386666667,67.48,0.0,0.0
2019-12-30 20:15,20,364,2.293333333,2.746666667,66.88,0.0,0.0
2019-12-30 20:30,20,364,1.9,3.173333333,66.65333333,0.0,0.0
2019-12-30 20:45,20,364,1.6,3.046666667,67.39333333,0.0,0.0
2019-12-30 21:00,21,364,1.253333333,2.92,67.62666667,0.0,0.0
2019-12-30 21:15,21,364,0.966666667,3.466666667,67.28,0.0,0.0
2019-12-30 21:30,21,364,0.56,3.726666667,65.09333333,0.0,0.0
2019-12-30 21:45,21,364,0.22,3.02,64.32,0.0,0.0
2019-12-30 22:00,22,364,-0.173333333,3.593333333,62.67333333,0.0,0.0
2019-12-30 22:15,22,364,-0.4866666670000001,3.84,60.8,0.0,0.0
2019-12-30 22:30,22,364,-0.773333333,3.226666667,60.22,0.0,0.0
2019-12-30 22:45,22,364,-0.906666667,3.086666667,60.70666667,0.0,0.0
2019-12-30 23:00,23,364,-0.906666667,2.986666667,61.04,0.0,0.0
