,day,hour,temperature,wind_speed(m/s),humidity(%),solar_radiation(MJ/m^2),energy,time
4702,12,22,0.671666667,1.013333333,62.00666667,0.0,0.0,2020-01-12 22:00
4703,12,23,0.531666666,1.135,63.205,0.0,0.0,2020-01-12 23:00
4704,13,0,0.553333333,0.7433333329999999,64.22166667,0.0,0.0,2020-01-13 00:00
4705,13,1,0.6,0.99,65.52,0.0,0.0,2020-01-13 01:00
4706,13,2,0.6,1.228333333,67.34,0.0,0.0,2020-01-13 02:00
4707,13,3,0.178333333,0.901666667,69.75666667,0.0,0.0,2020-01-13 03:00
4708,13,4,-0.148333333,1.46,66.28833333,0.0,0.0,2020-01-13 04:00
4709,13,5,-0.28,0.723333333,67.83166667,0.0,0.0,2020-01-13 05:00
4710,13,6,-0.39666666700000003,0.263333334,70.02333333,0.0,0.0,2020-01-13 06:00
4711,13,7,-0.485,0.518333333,71.85,0.0,0.0,2020-01-13 07:00
4712,13,8,-1.18,1.72,80.59333334,0.015333333000000001,2.32,2020-01-13 08:00
4713,13,9,-0.865,1.211666667,77.34,0.370666667,13.62,2020-01-13 09:00
4714,13,10,0.193333333,1.128333333,72.66,0.972,17.901,2020-01-13 10:00
4715,13,11,0.83,2.476666667,66.43833333,0.8573333329999999,32.6,2020-01-13 11:00
4716,13,12,0.7516666670000001,2.858333333,67.22166667,1.453333334,63.846000000000004,2020-01-13 12:00
4717,13,13,1.956666667,2.69,51.70666667,1.870666666,70.242,2020-01-13 13:00
4718,13,14,2.18,2.646666667,43.02333334,1.672,68.40100000000001,2020-01-13 14:00
4719,13,15,1.98,2.92,42.27833334,1.298,54.24100000000001,2020-01-13 15:00
4720,13,16,1.47,2.136666667,41.47333333,0.718,28.32,2020-01-13 16:00
4721,13,17,0.456666667,2.135,42.49166667,0.122666667,2.7939999999999996,2020-01-13 17:00
4722,13,18,-0.44833333299999995,1.588333333,48.49833333,0.0,0.012,2020-01-13 18:00
4723,13,19,-1.0716666670000001,1.341666667,50.325,0.0,0.0,2020-01-13 19:00
4724,13,20,-1.456666667,1.391666667,52.015,0.0,0.0,2020-01-13 20:00
4725,13,21,-1.756666667,0.703333333,53.57666667,0.0,0.0,2020-01-13 21:00
4726,13,22,-1.8566666669999998,0.41166666700000004,53.95333333,0.0,0.0,2020-01-13 22:00
4727,13,23,-1.908333333,0.52,55.065,0.0,0.0,2020-01-13 23:00
4728,14,0,-2.0066666669999997,0.821666667,57.61,0.0,0.0,2020-01-14 00:00
4729,14,1,-2.32,1.213333333,58.92333333,0.0,0.0,2020-01-14 01:00
4730,14,2,-2.378333333,0.9283333340000001,59.765,0.0,0.0,2020-01-14 02:00
4731,14,3,-2.508333333,1.151666667,62.16666667,0.0,0.0,2020-01-14 03:00
4732,14,4,-2.356666667,0.656666667,60.96833333,0.0,0.0,2020-01-14 04:00
4733,14,5,-2.6,0.836666667,66.61166667,0.0,0.0,2020-01-14 05:00
4734,14,6,-3.066666667,0.61,64.24333333,0.0,0.0,2020-01-14 06:00
4735,14,7,-3.215,0.358333334,66.02666667,0.0,0.009000000000000001,2020-01-14 07:00
4736,14,8,-3.0266666669999998,0.998333334,67.16666667,0.112666667,4.8,2020-01-14 08:00
4737,14,9,-2.225,0.583333333,65.205,0.586,19.695999999999998,2020-01-14 09:00
4738,14,10,-0.796666667,0.711666667,57.76666667,1.011333333,41.335,2020-01-14 10:00
4739,14,11,0.585,0.901666667,53.75,1.269333333,57.483999999999995,2020-01-14 11:00
4740,14,12,1.418333333,1.4416666669999998,42.39333333,1.641333334,61.437,2020-01-14 12:00
4741,14,13,2.403333333,1.7983333330000002,43.36,1.722,55.913000000000004,2020-01-14 13:00
4742,14,14,3.02,1.935,42.055,1.552666666,50.916000000000004,2020-01-14 14:00
4743,14,15,3.351666667,1.378333333,40.975,0.940666667,41.97,2020-01-14 15:00
4744,14,16,3.215,1.9166666669999999,42.53,0.5660000000000001,18.886,2020-01-14 16:00
4745,14,17,2.2966666669999998,1.5583333330000002,46.13166667,0.10800000000000001,2.228,2020-01-14 17:00
4746,14,18,1.663333334,1.553333334,46.64166667,0.0,0.011000000000000001,2020-01-14 18:00
4747,14,19,0.986666667,1.608333333,51.505,0.0,0.0,2020-01-14 19:00
4748,14,20,0.5016666670000001,1.628333333,56.20833333,0.0,0.0,2020-01-14 20:00
4749,14,21,0.015,1.128333333,58.54333333,0.0,0.0,2020-01-14 21:00
4750,14,22,-0.568333333,0.7483333329999999,53.595,0.0,0.0,2020-01-14 22:00
4751,14,23,-0.985,0.628333334,52.57166667,0.0,0.0,2020-01-14 23:00
4752,15,0,-1.265,0.338333334,55.07666667,0.0,0.0,2020-01-15 00:00
4753,15,1,-1.625,0.091666667,64.10333333,0.0,0.0,2020-01-15 01:00
4754,15,2,-2.23,0.8966666670000001,65.735,0.0,0.0,2020-01-15 02:00
4755,15,3,-2.995,0.35,68.735,0.0,0.0,2020-01-15 03:00
4756,15,4,-3.371666667,0.47833333299999997,72.385,0.0,0.0,2020-01-15 04:00
4757,15,5,-3.3216666669999997,0.40833333299999997,70.90333334,0.0,0.0,2020-01-15 05:00
4758,15,6,-3.45,0.386666667,73.055,0.0,0.0,2020-01-15 06:00
4759,15,7,-3.453333334,0.0,74.225,0.0,0.013000000000000001,2020-01-15 07:00
4760,15,8,-3.54,0.475,74.83666667,0.11333333300000001,4.986000000000001,2020-01-15 08:00
4761,15,9,-2.476666667,0.628333334,71.17833333,0.6166666670000001,27.298000000000002,2020-01-15 09:00
4762,15,10,-0.96,1.001666667,60.30333333,1.212666667,49.648999999999994,2020-01-15 10:00
4763,15,11,0.093333333,1.695,54.98833333,1.654666666,69.733,2020-01-15 11:00
4764,15,12,1.1783333329999999,1.8966666669999999,46.95833333,1.8940000000000001,75.085,2020-01-15 12:00
4765,15,13,1.838333333,2.16,39.31166667,1.957333334,76.097,2020-01-15 13:00
4766,15,14,2.255,2.488333333,39.23666667,1.731333333,69.183,2020-01-15 14:00
4767,15,15,2.311428571,2.499285714,41.04476191,1.22066667,52.251000000000005,2020-01-15 15:00
4768,15,16,2.105,2.168333334,42.60333333,0.684,25.743000000000002,2020-01-15 16:00
4769,15,17,1.4533333330000002,1.855,43.02166667,0.13533333,3.014,2020-01-15 17:00
4770,15,18,0.8533333329999999,1.798333334,47.27166667,0.0,0.015,2020-01-15 18:00
4771,15,19,0.25333333399999997,1.4716666669999998,52.61166667,0.0,0.0,2020-01-15 19:00
4772,15,20,-0.241666667,1.0333333340000002,56.49666667,0.0,0.0,2020-01-15 20:00
4773,15,21,-0.61,0.5333333339999999,60.25666667,0.0,0.0,2020-01-15 21:00
4774,15,22,-0.9916666670000001,0.961666667,61.525,0.0,0.0,2020-01-15 22:00
4775,15,23,-1.193333334,0.6183333329999999,61.26,0.0,0.0,2020-01-15 23:00
4776,16,0,-1.778333334,0.253333333,65.44333333,0.0,0.0,2020-01-16 00:00
4777,16,1,-2.461666667,0.141666667,71.19833333,0.0,0.0,2020-01-16 01:00
4778,16,2,-2.936666667,0.6333333329999999,74.11166667,0.0,0.0,2020-01-16 02:00
4779,16,3,-3.5316666660000005,0.145,77.25833333,0.0,0.0,2020-01-16 03:00
4780,16,4,-3.673333333,0.45,77.59666667,0.0,0.0,2020-01-16 04:00
4781,16,5,-3.955,0.56,76.62166667,0.0,0.0,2020-01-16 05:00
4782,16,6,-3.745,0.19,75.41333333,0.0,0.0,2020-01-16 06:00
4783,16,7,-3.785,0.241666667,75.79666667,0.0,0.006999999999999999,2020-01-16 07:00
4784,16,8,-3.976666667,0.0,79.65,0.09733333300000001,4.707,2020-01-16 08:00
4785,16,9,-2.781666667,0.42666666700000005,76.61833333,0.8440000000000001,19.798,2020-01-16 09:00
4786,16,10,-1.43,1.165,70.55333334,0.9540000000000001,41.597,2020-01-16 10:00
4787,16,11,-0.028333333,1.318333334,45.78,1.4246666669999999,60.762,2020-01-16 11:00
4788,16,12,0.941666667,1.7016666669999998,39.79166667,1.6780000000000002,64.89399999999999,2020-01-16 12:00
4789,16,13,2.096666667,1.325,40.54833334,1.754666667,70.314,2020-01-16 13:00
4790,16,14,3.116666667,1.243333333,33.63833333,1.733333333,64.27199999999999,2020-01-16 14:00
4791,16,15,3.586666667,1.133333334,29.44666667,1.081333333,39.187,2020-01-16 15:00
4792,16,16,3.72,1.483333333,28.90833333,0.651999997,22.384,2020-01-16 16:00
4793,16,17,2.755,1.5683333330000002,32.51833333,0.16066667,3.0980000000000003,2020-01-16 17:00
4794,16,18,1.811666667,1.4333333330000002,36.375,0.0,0.015,2020-01-16 18:00
4795,16,19,1.033333333,1.208333333,40.96333333,0.0,0.0,2020-01-16 19:00
4796,16,20,0.385,0.7483333329999999,46.08333334,0.0,0.0,2020-01-16 20:00
4797,16,21,0.11833333300000001,0.966666667,46.59666667,0.0,0.0,2020-01-16 21:00
4798,16,22,-0.243333333,0.223333333,48.76333333,0.0,0.0,2020-01-16 22:00
4799,16,23,-0.43833333399999996,0.303333333,50.50333333,0.0,0.0,2020-01-16 23:00
4800,17,0,-0.813333333,0.0,52.45833333,0.0,0.0,2020-01-17 00:00
4801,17,1,-1.32,0.0,56.22833333,0.0,0.0,2020-01-17 01:00
4802,17,2,-1.7016666669999998,0.0,58.02833333,0.0,0.0,2020-01-17 02:00
4803,17,3,-2.0,0.0,61.68666667,0.0,0.0,2020-01-17 03:00
4804,17,4,-2.785,0.0,68.18833334,0.0,0.0,2020-01-17 04:00
4805,17,5,-2.585,0.0,67.30666667,0.0,0.0,2020-01-17 05:00
4806,17,6,-3.16,0.0,71.66666667,0.0,0.0,2020-01-17 06:00
4807,17,7,-3.528333333,0.755,72.57166667,0.0,0.006,2020-01-17 07:00
4808,17,8,-3.465,1.166666667,70.33666667,0.07933333299999999,3.332,2020-01-17 08:00
4809,17,9,-2.9016666669999998,1.345,66.96333333,0.37533333399999996,16.519000000000002,2020-01-17 09:00
4810,17,10,-2.045,2.11,58.46666667,0.710666666,32.649,2020-01-17 10:00
4811,17,11,-0.42,1.358333333,53.04666667,1.3886666669999999,55.788000000000004,2020-01-17 11:00
4812,17,12,1.1325,1.518690476,43.15190476,1.684666667,66.77600000000001,2020-01-17 12:00
4813,17,13,2.555,1.338333333,37.72166667,1.8219999999999998,66.403,2020-01-17 13:00
4814,17,14,3.601666667,1.398333333,33.88166667,1.656,61.677,2020-01-17 14:00
4815,17,15,4.395119048,1.133690476,35.20059524,1.2206666659999998,46.59,2020-01-17 15:00
4816,17,16,4.735,1.428333334,33.59166667,0.696,22.475,2020-01-17 16:00
4817,17,17,3.468333333,0.94,37.12166667,0.136666667,2.8510000000000004,2020-01-17 17:00
4818,17,18,2.411666667,0.68,40.39333333,0.0,0.02,2020-01-17 18:00
4819,17,19,1.8266666669999998,0.47833333299999997,42.73166667,0.0,0.0,2020-01-17 19:00
4820,17,20,1.1183333340000001,0.075,46.065,0.0,0.0,2020-01-17 20:00
4821,17,21,0.48,0.30833333399999996,49.80333333,0.0,0.0,2020-01-17 21:00
4822,17,22,0.276666667,0.49166666700000006,52.80333333,0.0,0.0,2020-01-17 22:00
4823,17,23,-0.268333333,0.765,57.93333333,0.0,0.0,2020-01-17 23:00
4824,18,0,-0.846666667,0.6283333329999999,59.555,0.0,0.0,2020-01-18 00:00
4825,18,1,-1.27,0.818333333,61.98833333,0.0,0.0,2020-01-18 01:00
4826,18,2,-1.398333333,0.5016666670000001,62.24166667,0.0,0.0,2020-01-18 02:00
4827,18,3,-1.848333333,0.39666666700000003,65.15666667,0.0,0.0,2020-01-18 03:00
4828,18,4,-2.261666667,0.531666666,67.13333333,0.0,0.0,2020-01-18 04:00
4829,18,5,-2.705,0.62,69.83666667,0.0,0.0,2020-01-18 05:00
4830,18,6,-2.7353571430000003,0.685357143,69.15178572,0.0,0.0,2020-01-18 06:00
4831,18,7,-3.1116666669999997,0.0,71.95833333,0.0,0.009000000000000001,2020-01-18 07:00
4832,18,8,-3.246666667,0.141666667,74.25166667,0.107333333,4.513999999999999,2020-01-18 08:00
4833,18,9,-2.0725,0.587976191,68.06178572,0.6386666670000001,26.086,2020-01-18 09:00
4834,18,10,-0.38333333299999994,0.836666667,60.52,1.218,48.398,2020-01-18 10:00
4835,18,11,1.776666667,1.218333334,48.66833333,1.6840000000000002,67.492,2020-01-18 11:00
4836,18,12,3.46,1.253333333,37.44666667,1.95,71.545,2020-01-18 12:00
4837,18,13,4.81,1.455,33.94333333,1.9580000000000002,74.079,2020-01-18 13:00
4838,18,14,5.946666667000001,1.7516666669999998,27.97666667,1.773333333,69.418,2020-01-18 14:00
4839,18,15,6.226666667000001,2.083333333,24.90666667,1.3433333369999998,53.792,2020-01-18 15:00
4840,18,16,5.93,1.9983333330000002,25.32333333,0.782,28.703000000000003,2020-01-18 16:00
4841,18,17,4.906666667,1.773333333,27.31666667,0.15533333,3.968,2020-01-18 17:00
4842,18,18,3.681666667,0.8816666670000001,31.79166667,0.0,0.031,2020-01-18 18:00
4843,18,19,2.808333333,0.953333333,35.30666667,0.0,0.0,2020-01-18 19:00
4844,18,20,1.9233333330000002,0.278333334,38.92333334,0.0,0.0,2020-01-18 20:00
4845,18,21,1.473333333,0.08833333300000001,43.23666667,0.0,0.0,2020-01-18 21:00
4846,18,22,0.823333333,0.175,47.68833333,0.0,0.0,2020-01-18 22:00
4847,18,23,-0.135,0.168333333,53.06,0.0,0.0,2020-01-18 23:00
4848,19,0,-0.691666667,0.813333333,52.435,0.0,0.0,2020-01-19 00:00
4849,19,1,-1.065,0.145,55.145,0.0,0.0,2020-01-19 01:00
4850,19,2,-1.211666667,0.586666667,57.25666667,0.0,0.0,2020-01-19 02:00
4851,19,3,-1.221666667,0.41666666700000005,57.16833333,0.0,0.0,2020-01-19 03:00
4852,19,4,-1.176666667,0.721666667,58.525,0.0,0.0,2020-01-19 04:00
4853,19,5,-1.141666667,0.755,62.49833334,0.0,0.0,2020-01-19 05:00
4854,19,6,-0.8483333340000001,0.555,65.125,0.0,0.0,2020-01-19 06:00
4855,19,7,-0.49,0.016666667,65.22333333,0.0,0.0,2020-01-19 07:00
4856,19,8,-0.171666667,0.521666666,65.795,0.0,0.179,2020-01-19 08:00
4857,19,9,-0.03,0.955,70.515,0.09866666699999999,9.793,2020-01-19 09:00
4858,19,10,0.29333333300000003,1.133333333,79.50833333,0.7273333329999999,20.441,2020-01-19 10:00
4859,19,11,1.848333334,0.77,74.82333333,1.048666667,39.181999999999995,2020-01-19 11:00
4860,19,12,4.893333333,1.608333333,62.03166667,1.578666666,45.129,2020-01-19 12:00
4861,19,13,6.521666667000001,2.525,54.76166667,1.712666667,36.05,2020-01-19 13:00
4862,19,14,7.761666667,3.0833333339999998,44.78166667,1.556,44.548,2020-01-19 14:00
4863,19,15,7.128333334,2.871666667,42.60333334,0.7473333329999999,21.337,2020-01-19 15:00
4864,19,16,6.871666667,2.983333333,38.80833333,0.393333334,5.879,2020-01-19 16:00
4865,19,17,5.691666667000001,2.076666667,54.31,0.077333333,0.909,2020-01-19 17:00
4866,19,18,5.268333333999999,2.135,56.2,0.0,0.032,2020-01-19 18:00
4867,19,19,4.64,1.516666667,56.09,0.0,0.0,2020-01-19 19:00
4868,19,20,3.8866666660000004,1.156666666,59.18333333,0.0,0.0,2020-01-19 20:00
4869,19,21,3.45,0.995,60.905,0.0,0.0,2020-01-19 21:00
4870,19,22,3.281666667,1.095,61.455,0.0,0.0,2020-01-19 22:00
4871,19,23,2.548333333,0.42,64.205,0.0,0.0,2020-01-19 23:00
4872,20,0,1.645,0.965,66.26,0.0,0.0,2020-01-20 00:00
4873,20,1,1.198333333,1.083333333,67.28166667,0.0,0.0,2020-01-20 01:00
4874,20,2,1.825,0.423333333,63.87833333,0.0,0.0,2020-01-20 02:00
4875,20,3,1.785,0.405,64.385,0.0,0.0,2020-01-20 03:00
4876,20,4,1.473333333,0.565,67.32333333,0.0,0.0,2020-01-20 04:00
4877,20,5,0.525,0.38333333399999997,75.27666667,0.0,0.0,2020-01-20 05:00
4878,20,6,0.495,0.448333334,77.375,0.0,0.0,2020-01-20 06:00
4879,20,7,0.235,0.31333333399999996,77.21,0.0,0.0,2020-01-20 07:00
4880,20,8,0.373333333,0.565,79.50833333,0.094666667,1.047,2020-01-20 08:00
4881,20,9,0.913333333,0.83,77.86166667,0.549333333,9.968,2020-01-20 09:00
4882,20,10,2.363333333,0.695,71.51166667,1.152666667,30.096999999999998,2020-01-20 10:00
4883,20,11,3.291666667,1.585,66.38166667,1.176666666,65.02600000000001,2020-01-20 11:00
4884,20,12,4.659642857,2.089761905,50.74,1.5926666669999998,70.322,2020-01-20 12:00
4885,20,13,5.705,2.635,37.81333333,1.987333333,74.236,2020-01-20 13:00
4886,20,14,6.401666667000001,3.09,33.975,1.770666667,53.258,2020-01-20 14:00
4887,20,15,6.495,2.485,36.37333333,0.929333333,27.44,2020-01-20 15:00
4888,20,16,5.963333333,2.536666667,42.545,0.399333334,4.815,2020-01-20 16:00
4889,20,17,4.785,3.18,55.81833333,0.037333332999999996,0.903,2020-01-20 17:00
4890,20,18,3.561666667,1.795,67.45,0.0,0.019,2020-01-20 18:00
4891,20,19,3.111666666,2.066666667,63.26333333,0.0,0.0,2020-01-20 19:00
4892,20,20,2.476666667,2.95,56.095,0.0,0.0,2020-01-20 20:00
4893,20,21,1.6733333330000002,2.286666667,57.67833333,0.0,0.0,2020-01-20 21:00
4894,20,22,0.618333334,2.835,50.245,0.0,0.0,2020-01-20 22:00
4895,20,23,-0.395,2.26,45.42666667,0.0,0.0,2020-01-20 23:00
4896,21,0,-1.221666667,2.268333333,41.20333334,0.0,0.0,2020-01-21 00:00
4897,21,1,-1.645,1.151666667,42.905,0.0,0.0,2020-01-21 01:00
4898,21,2,-2.095,0.758333334,45.11333334,0.0,0.0,2020-01-21 02:00
4899,21,3,-2.286666667,1.353333334,43.68333333,0.0,0.0,2020-01-21 03:00
4900,21,4,-2.58,1.12,44.91333333,0.0,0.0,2020-01-21 04:00
4901,21,5,-2.663333333,1.138333333,45.12833334,0.0,0.0,2020-01-21 05:00
4902,21,6,-3.055,0.485,48.68833333,0.0,0.0,2020-01-21 06:00
4903,21,7,-3.601666667,0.723333333,54.47666667,0.0,0.015,2020-01-21 07:00
4904,21,8,-3.598333334,0.663333333,55.18833334,0.163333333,6.295,2020-01-21 08:00
4905,21,9,-2.455,0.88,50.81833334,0.728,29.534000000000002,2020-01-21 09:00
4906,21,10,-1.146666667,1.211666667,43.92166667,1.338666667,51.77,2020-01-21 10:00
4907,21,11,0.273333333,1.36,37.94333333,1.8126666669999998,71.527,2020-01-21 11:00
4908,21,12,1.4583333330000001,0.92,34.52833334,1.9473333330000002,70.582,2020-01-21 12:00
4909,21,13,2.793333333,1.5016666669999998,32.845,2.04,77.00399999999999,2020-01-21 13:00
4910,21,14,3.923333333,1.561666667,27.81,1.8793333330000002,72.134,2020-01-21 14:00
4911,21,15,4.7453571430000006,1.1966666670000001,27.92226191,1.399952377,56.989,2020-01-21 15:00
4912,21,16,5.34,1.163333334,22.31666667,0.84404762,31.121,2020-01-21 16:00
4913,21,17,4.765,0.945,24.145,0.19666667,4.431,2020-01-21 17:00
4914,21,18,3.976666667,0.146666667,28.30666667,0.0,0.027000000000000003,2020-01-21 18:00
4915,21,19,3.393333333,0.185,31.20833333,0.0,0.0,2020-01-21 19:00
4916,21,20,2.7816666660000005,0.40666666700000004,33.905,0.0,0.0,2020-01-21 20:00
4917,21,21,1.6916666669999998,0.12,38.52166667,0.0,0.0,2020-01-21 21:00
4918,21,22,0.846666667,0.78,45.135,0.0,0.0,2020-01-21 22:00
4919,21,23,0.78,0.418333334,43.61,0.0,0.0,2020-01-21 23:00
4920,22,0,1.055,0.7716666670000001,41.80666667,0.0,0.0,2020-01-22 00:00
4921,22,1,0.395,0.391666667,49.87166667,0.0,0.0,2020-01-22 01:00
4922,22,2,0.456666667,0.08833333300000001,51.655,0.0,0.0,2020-01-22 02:00
4923,22,3,0.5,0.673333333,48.15,0.0,0.0,2020-01-22 03:00
4924,22,4,0.425,0.068333333,47.29666667,0.0,0.0,2020-01-22 04:00
4925,22,5,0.6233333329999999,0.0,48.80166667,0.0,0.0,2020-01-22 05:00
4926,22,6,0.711666667,0.661666667,46.73333333,0.0,0.0,2020-01-22 06:00
4927,22,7,0.8583333340000001,0.693333333,44.70166667,0.0,0.001,2020-01-22 07:00
4928,22,8,1.035,0.808333333,48.44666667,0.02,0.374,2020-01-22 08:00
4929,22,9,1.145,1.148333333,46.875,0.12066666699999999,2.51,2020-01-22 09:00
4930,22,10,1.5116666669999999,1.5333333340000002,46.74833333,0.20666666600000003,8.337,2020-01-22 10:00
4931,22,11,2.181666667,1.273333333,44.85,0.242,10.077,2020-01-22 11:00
4932,22,12,2.335,1.4716666669999998,45.15333333,0.24866666699999998,11.169,2020-01-22 12:00
4933,22,13,1.738333334,1.075,57.30166667,0.23199999999999998,9.991,2020-01-22 13:00
4934,22,14,2.673333334,1.3966666669999999,56.535,0.43200000000000005,11.253,2020-01-22 14:00
4935,22,15,3.266666667,1.048333333,65.80166667,0.26266666699999996,7.135,2020-01-22 15:00
4936,22,16,3.625,0.495,60.93,0.18600000000000003,2.779,2020-01-22 16:00
4937,22,17,3.693333333,0.408333334,57.34166667,0.039333333,0.408,2020-01-22 17:00
4938,22,18,3.678333334,0.48,50.93666667,0.0,0.009000000000000001,2020-01-22 18:00
4939,22,19,3.708333333,0.5016666670000001,53.16666667,0.0,0.0,2020-01-22 19:00
4940,22,20,3.6733333339999996,0.823333333,51.88666667,0.0,0.0,2020-01-22 20:00
4941,22,21,3.535,0.655,52.905,0.0,0.0,2020-01-22 21:00
4942,22,22,3.2383333339999996,0.566666667,54.685,0.0,0.0,2020-01-22 22:00
4943,22,23,3.103333333,0.485,55.98833334,0.0,0.0,2020-01-22 23:00
4944,23,0,2.998333333,0.5116666670000001,57.48333333,0.0,0.0,2020-01-23 00:00
4945,23,1,3.015,0.47166666700000004,57.53333334,0.0,0.0,2020-01-23 01:00
4946,23,2,3.1183333330000003,0.7,57.61333333,0.0,0.0,2020-01-23 02:00
4947,23,3,3.0,1.0633333329999999,59.12833334,0.0,0.0,2020-01-23 03:00
4948,23,4,3.043333333,1.328333334,59.87333333,0.0,0.0,2020-01-23 04:00
4949,23,5,3.04,1.3883333340000001,60.28833334,0.0,0.0,2020-01-23 05:00
4950,23,6,2.96,0.998333334,58.6,0.0,0.0,2020-01-23 06:00
4951,23,7,2.993333334,1.26,56.125,0.0,0.013999999999999999,2020-01-23 07:00
4952,23,8,2.961666667,1.121666667,53.635,0.084,5.925,2020-01-23 08:00
4953,23,9,3.191666667,0.815,51.78666667,0.33933333299999996,26.035999999999998,2020-01-23 09:00
4954,23,10,4.696666667,1.4066666669999999,48.28833333,1.122666667,49.607,2020-01-23 10:00
4955,23,11,6.706666667,1.2066666670000001,44.61666667,1.672,67.668,2020-01-23 11:00
4956,23,12,8.856666667,1.185,40.74333334,1.977333333,72.622,2020-01-23 12:00
4957,23,13,10.36833334,1.231666667,34.815,2.036666667,73.535,2020-01-23 13:00
4958,23,14,11.30166667,1.3,31.91,1.8106666669999998,66.487,2020-01-23 14:00
4959,23,15,11.735,1.581666667,29.08333333,1.3700000030000001,47.159,2020-01-23 15:00
4960,23,16,11.06166667,2.048333333,31.00166667,0.71933333,21.338,2020-01-23 16:00
4961,23,17,9.809999999,1.973333333,37.375,0.138,2.26,2020-01-23 17:00
4962,23,18,8.136666667,2.418333333,47.05,0.0,0.018000000000000002,2020-01-23 18:00
4963,23,19,6.756666666,1.6366666669999999,53.29333333,0.0,0.0,2020-01-23 19:00
4964,23,20,6.065,0.47833333299999997,57.81166667,0.0,0.0,2020-01-23 20:00
4965,23,21,5.505,0.821666667,61.71333333,0.0,0.0,2020-01-23 21:00
4966,23,22,5.076666666,0.708333333,64.54166667,0.0,0.0,2020-01-23 22:00
4967,23,23,4.636666667,0.49,66.78166667,0.0,0.0,2020-01-23 23:00
4968,24,0,4.321666667,0.268333333,68.49833333,0.0,0.0,2020-01-24 00:00
4969,24,1,3.891666667,0.41,70.02333334,0.0,0.0,2020-01-24 01:00
4970,24,2,3.1316666669999997,0.8866666670000001,72.40666666,0.0,0.0,2020-01-24 02:00
4971,24,3,3.15,0.635,72.74666667,0.0,0.0,2020-01-24 03:00
4972,24,4,2.728333333,0.48666666700000005,74.93166667,0.0,0.0,2020-01-24 04:00
4973,24,5,2.1,0.553333334,77.42833333,0.0,0.0,2020-01-24 05:00
4974,24,6,0.951666667,0.105,80.675,0.0,0.0,2020-01-24 06:00
4975,24,7,0.736666667,0.355,80.54333334,0.0,0.011000000000000001,2020-01-24 07:00
4976,24,8,0.46666666700000003,0.18666666699999998,80.97,0.12,4.52,2020-01-24 08:00
4977,24,9,1.4783333330000001,0.295,78.34166666,0.6293333329999999,23.739,2020-01-24 09:00
4978,24,10,3.221666667,0.49,72.77666667,1.166,44.434,2020-01-24 10:00
4979,24,11,4.69,1.7983333330000002,62.65833333,1.6780000000000002,64.199,2020-01-24 11:00
4980,24,12,6.348333333999999,1.308333333,56.48,1.9006666669999999,69.204,2020-01-24 12:00
4981,24,13,7.856666667000001,1.285,46.41,2.0540000000000003,68.296,2020-01-24 13:00
4982,24,14,9.143333333,1.025,40.75166667,1.83,62.424,2020-01-24 14:00
4983,24,15,9.903333332999999,0.968333333,36.12333333,1.31133333,47.761,2020-01-24 15:00
4984,24,16,9.78,0.921666667,35.26666667,0.70266667,24.165,2020-01-24 16:00
4985,24,17,8.923333334,0.563333334,40.14166667,0.168,3.46,2020-01-24 17:00
4986,24,18,7.04,0.276666667,52.34833333,0.0,0.025,2020-01-24 18:00
4987,24,19,6.053333332999999,0.06333333299999999,56.885,0.0,0.0,2020-01-24 19:00
4988,24,20,5.2466666669999995,0.18,62.12,0.0,0.0,2020-01-24 20:00
4989,24,21,4.718333333,0.125,64.91666667,0.0,0.0,2020-01-24 21:00
4990,24,22,3.688333333,0.01,69.38,0.0,0.0,2020-01-24 22:00
4991,24,23,3.121666667,0.135,70.96166667,0.0,0.0,2020-01-24 23:00
4992,25,0,2.755,0.35,71.04833334,0.0,0.0,2020-01-25 00:00
4993,25,1,1.9,0.096666667,73.945,0.0,0.0,2020-01-25 01:00
4994,25,2,1.64,0.011666667,76.04833334,0.0,0.0,2020-01-25 02:00
4995,25,3,1.653333334,0.313333333,76.89166667,0.0,0.0,2020-01-25 03:00
4996,25,4,1.018333333,0.123333333,79.105,0.0,0.0,2020-01-25 04:00
4997,25,5,1.003333333,0.175,79.46,0.0,0.0,2020-01-25 05:00
4998,25,6,0.765,0.12166666699999999,80.77833334,0.0,0.0,2020-01-25 06:00
4999,25,7,1.118333333,0.603333334,78.905,0.0,0.006999999999999999,2020-01-25 07:00
5000,25,8,1.223333333,0.931666667,77.84166667,0.11800000000000001,2.431,2020-01-25 08:00
5001,25,9,2.476666667,0.495,75.23666667,0.5066666670000001,21.214000000000002,2020-01-25 09:00
5002,25,10,4.696666667,0.885,69.7,1.102666666,36.969,2020-01-25 10:00
5003,25,11,6.336666667,0.711666667,66.23833334,0.9940000000000001,34.87,2020-01-25 11:00
5004,25,12,7.706666666,0.671666667,63.685,1.0153333340000001,33.296,2020-01-25 12:00
5005,25,13,8.901666667,0.825,61.83333333,1.239333333,39.411,2020-01-25 13:00
5006,25,14,9.771666667,0.701666667,59.47333334,1.046,32.007,2020-01-25 14:00
5007,25,15,9.823333332999999,0.49833333399999996,59.73333334,0.645333333,18.922,2020-01-25 15:00
5008,25,16,9.48,0.048333333,60.86833334,0.382666667,9.935,2020-01-25 16:00
5009,25,17,9.046666666,0.073333333,61.45833334,0.14,2.104,2020-01-25 17:00
5010,25,18,8.505,0.095,62.545,0.0,0.032,2020-01-25 18:00
